2975.110840	825.178817	1332.749976	5509.767075	748	346	491	948	837	426	366	246	262	370	536	242	140	808	3342	989	1440	5852	
3139.919169	814.512691	1471.040479	5457.710326	783	399	560	907	866	359	356	224	232	413	518	215	151	965	3418	1023	1506	5906	
3079.519288	874.696967	1427.314094	5948.208279	701	417	487	922	819	397	388	211	264	386	453	233	177	923	3356	1074	1520	6036	
3146.496461	888.991241	1420.481314	5927.879741	705	382	511	965	781	344	371	219	282	394	529	226	178	861	3465	1092	1533	6164	
3252.657342	977.219431	1399.240252	5992.875323	698	414	532	951	766	314	373	218	285	373	528	219	163	907	3611	1134	1570	6203	
3304.030602	1016.731121	1470.942927	6331.877952	717	401	507	963	821	327	356	252	249	372	501	231	156	877	3681	1158	1612	6352	
3434.872302	995.956149	1580.302013	6536.025300	695	367	528	947	789	329	359	254	227	366	540	208	157	866	3798	1120	1704	6477	
3704.150071	1014.057706	1666.829444	6446.316584	670	364	478	948	731	374	392	215	292	343	535	232	144	1011	3898	1109	1691	6435	
3678.462725	1006.000975	1684.315206	6419.630971	656	372	549	915	809	442	359	224	210	383	560	251	146	901	3863	1149	1793	6541	
3632.349061	1029.945064	1782.051821	6712.680536	791	403	609	875	855	483	363	273	267	381	535	240	151	962	3851	1156	1905	6665	
3533.476365	996.677641	1850.413018	6761.095198	707	423	518	968	832	401	406	266	246	414	530	220	169	995	3855	1127	1932	6800	
3708.143945	976.612204	1915.737066	6675.790156	702	366	555	907	801	358	374	255	270	433	528	239	152	1036	3926	1103	1936	6798	
3760.881714	944.119475	1891.861797	6773.821962	667	390	472	837	727	327	348	231	290	385	489	198	141	882	4028	1112	1874	6868	
3856.419400	1002.549835	1847.135178	6897.640175	726	397	521	944	818	352	359	221	234	424	565	229	179	939	4149	1158	1916	6897	
3908.979545	1022.354296	1920.258837	7146.355719	665	414	500	867	852	418	385	236	239	365	523	190	165	915	4067	1141	1977	6990	
3852.332689	995.080841	1932.370863	7254.402268	626	395	439	948	820	348	360	219	228	405	572	236	178	861	4097	1193	1961	7063	
3929.593451	1048.481877	1848.665135	7162.882956	692	394	546	944	788	386	378	254	278	351	509	255	164	755	4124	1210	2042	7315	
3949.561385	1136.683292	2026.306120	7505.745206	677	394	520	923	777	347	368	257	252	355	504	238	135	822	4181	1217	2090	7498	
4078.945506	1138.236515	2105.714506	7469.194562	641	342	506	910	726	305	326	190	185	391	518	255	179	884	4309	1298	2199	7458	
4226.799145	1202.074227	2283.512672	7550.074316	738	374	516	849	650	383	330	223	229	361	509	267	192	830	4523	1386	2317	7476	
4407.000317	1218.323253	2333.993768	7564.850501	722	380	552	834	738	377	396	255	255	408	552	245	209	840	4682	1360	2415	7504	
4657.824208	1249.881257	2493.645460	7694.701619	711	385	518	993	724	346	325	236	242	407	516	216	226	890	4839	1400	2510	7638	
5031.972965	1319.567001	2542.339178	7658.797823	700	393	520	993	658	304	368	207	266	432	548	204	194	988	5125	1422	2526	7640	
5298.454404	1328.537409	2644.984728	7824.432402	683	375	540	925	599	350	345	251	223	399	475	241	203	940	5334	1442	2647	7706	
5321.096011	1393.844282	2718.678644	7936.154652	716	357	463	950	689	338	340	223	312	364	462	233	187	964	5485	1469	2621	7735	
5649.689290	1439.415947	2756.480276	7705.370631	714	372	503	856	696	237	300	231	258	354	559	230	200	857	5825	1540	2712	7567	
5922.942992	1482.261508	2753.545267	7587.164142	667	368	471	909	704	267	353	271	284	392	536	202	164	855	6057	1486	2671	7649	
6334.935912	1433.554585	2614.317271	7872.939538	623	365	456	778	641	309	337	290	312	425	441	195	170	874	6171	1419	2560	7771	
6459.399911	1396.365939	2522.711627	8086.731911	606	366	462	747	596	294	318	247	286	402	459	195	166	892	6346	1415	2500	7749	
6695.732249	1318.715528	2543.347678	7933.574577	684	366	446	818	630	303	353	228	277	390	480	160	196	780	6577	1360	2475	7872	
6799.976055	1265.732288	2431.968870	8053.632524	649	377	403	923	653	301	363	221	228	428	383	234	185	716	6655	1387	2407	8227	
7088.092304	1314.706885	2458.207160	8623.057869	690	376	385	808	653	355	333	251	220	378	421	207	176	661	6758	1386	2370	8554	
7133.635924	1308.476234	2386.837029	8874.037419	596	373	469	856	630	359	336	274	209	391	532	223	167	785	6897	1372	2406	8727	
7436.075163	1421.218964	2399.243676	9181.476872	647	371	502	707	557	188	329	254	251	413	393	186	194	733	7192	1346	2438	8783	
7630.338189	1335.951596	2475.803267	9052.087215	580	367	502	735	552	275	358	247	220	340	509	203	172	741	7454	1311	2552	8755	
7699.384319	1247.579340	2761.437376	8901.701457	560	372	505	771	610	274	333	240	224	298	450	202	160	714	7580	1312	2695	8812	
7877.953660	1218.153335	2855.020870	9065.831708	592	371	506	810	562	263	320	251	184	294	445	203	150	744	7792	1315	2873	8888	
8202.914408	1199.623394	3083.638289	9208.349665	635	446	563	701	576	157	368	262	176	300	396	189	149	716	8090	1320	3109	8858	
8817.062639	1265.332944	3278.063250	9309.492548	675	355	402	727	538	208	339	250	195	347	413	181	170	773	8432	1267	3139	8853	
9089.350750	1200.619197	3262.739158	9176.087311	620	416	439	739	567	169	341	229	217	338	367	199	192	822	8683	1312	3215	8748	
9211.931115	1271.943297	3231.571348	8847.986415	570	445	321	770	543	159	339	249	268	359	352	229	159	763	8903	1398	3068	8782	
9376.107573	1347.123609	3140.461423	8958.782912	535	402	374	603	484	144	358	232	220	389	324	204	177	769	9134	1414	3010	8676	
9532.358414	1315.363662	2955.052146	8798.647083	448	387	364	707	438	241	367	255	223	359	410	217	181	698	9313	1396	2973	8732	
9896.373372	1277.792919	3023.290220	8895.217996	480	362	353	675	371	204	352	264	208	331	282	170	156	768	9500	1312	2943	8830	
10137.115092	1193.564521	2988.000819	9120.297776	445	346	452	699	297	248	333	268	267	328	312	216	173	656	9712	1273	2973	9016	
10421.101352	1173.499366	3152.350488	9500.353925	373	382	520	781	276	161	342	289	236	353	305	186	172	690	9953	1210	3076	9247	
10470.698786	1060.523383	3346.101094	9730.377427	395	362	473	758	354	226	328	250	209	385	379	252	195	662	10147	1246	3150	9378	
10758.405822	1140.647371	3391.026229	9527.812252	410	370	534	728	376	258	365	217	210	357	382	218	191	676	10305	1252	3308	9471	
11062.344428	1176.831292	3413.216262	9962.982377	409	400	434	680	346	288	320	261	220	360	395	271	164	615	10475	1342	3326	9615	
11275.085862	1220.218986	3515.256444	9972.209249	320	410	435	622	294	205	334	239	139	340	394	229	135	570	10690	1408	3417	9693	
11557.832735	1262.151138	3493.795651	10197.670416	395	333	395	643	354	227	322	210	176	337	327	167	167	595	10831	1376	3466	9854	
11527.882039	1336.108578	3701.972270	10443.457815	314	398	489	833	388	268	303	210	139	390	322	208	151	450	10811	1469	3577	10424	
11553.512606	1311.638147	3799.602242	11111.672595	332	358	374	685	297	204	333	240	119	330	301	170	155	448	10943	1424	3657	10809	
11739.328993	1281.707756	3927.654348	11491.953582	315	373	342	553	198	119	291	204	97	297	221	177	138	439	11162	1479	3743	11007	
12010.448194	1335.827413	3899.120322	11667.470428	306	353	344	656	225	163	329	251	142	353	318	195	144	525	11398	1447	3736	11248	
12387.191776	1362.868496	3980.495009	11946.972783	411	365	413	590	224	132	335	255	140	288	319	167	109	511	11772	1389	3830	11407	
12810.340496	1213.277695	4115.736904	11895.362803	237	87	237	287	216	137	326	257	177	273	269	252	127	513	11925	1145	3744	11200	
12845.441927	913.249717	3895.180621	11656.282171	169	79	194	281	171	190	283	185	155	305	280	175	57	456	12013	931	3535	11193	
12912.148497	766.452335	3667.380485	11481.948651	157	95	246	142	192	192	191	189	121	315	301	179	102	625	12087	825	3447	10824	
13190.376418	679.449101	3612.799590	11341.048359	118	77	206	117	217	174	180	134	133	302	304	136	105	517	12118	724	3323	10489	
13149.212721	542.627668	3411.503556	10937.254042	155	60	205	171	155	158	170	145	180	286	261	185	110	502	12221	654	3172	10191	
13091.254153	501.791559	3249.936232	10534.820522	187	75	127	153	189	143	149	142	156	281	192	185	90	375	12268	623	2952	10068	
13067.557156	564.570123	3000.301490	10589.390213	241	56	66	143	204	157	139	124	150	280	185	253	107	356	12333	669	2695	9871	
13250.357847	566.381117	2725.204974	10254.873444	182	51	53	143	237	133	129	142	111	275	177	188	99	273	12322	637	2461	9827	
13095.401164	573.870503	2559.528905	10420.849686	176	39	78	173	210	149	67	113	89	309	212	198	110	331	12351	694	2251	9720	
13137.350029	567.454299	2212.091461	10450.619428	146	47	23	187	238	120	87	146	48	345	166	179	87	249	12305	687	1968	9837	
13040.319464	564.218819	1930.540100	10271.717719	97	36	109	114	188	164	91	98	53	271	164	155	98	211	12214	689	1851	9856	
13078.764434	630.823458	1692.833472	10373.139327	79	32	88	106	207	184	76	96	58	177	212	147	71	227	12114	696	1775	9762	
13112.766045	656.011774	1732.399535	10299.157845	100	50	109	96	196	254	78	96	119	170	339	166	116	301	12103	738	1711	9456	
13138.854134	774.319329	1725.665786	10037.640671	93	28	151	34	218	154	75	119	175	199	220	145	91	345	12044	717	1579	9161	
13009.017010	689.950880	1453.241178	10012.678582	91	19	171	98	164	195	77	113	210	208	126	179	71	298	11902	725	1403	9101	
12955.308720	770.308151	1255.791527	9787.669388	113	22	177	38	168	225	51	130	228	190	118	182	73	238	11740	748	1235	9073	
12753.048211	674.710275	1048.266638	9430.056823	89	22	139	72	176	227	46	114	165	165	180	164	109	309	11606	774	1153	8889	
12562.456922	687.927422	1058.819578	9248.031124	33	16	148	45	178	183	45	144	172	192	153	135	102	411	11431	736	1039	8652	
12418.813049	675.931425	879.248496	9161.898745	105	11	135	93	109	163	67	148	163	216	184	156	117	408	11448	688	912	8407	
12202.171685	601.901640	819.448003	9043.524507	54	22	149	94	151	172	58	133	107	165	184	94	108	390	11363	613	897	8195	
12288.306092	574.700623	810.039880	8642.916770	121	14	141	151	220	251	58	97	107	229	258	119	124	356	11271	591	826	8066	
12313.473729	573.550172	722.137775	8743.566751	114	19	109	145	188	175	58	47	102	190	230	74	91	269	11252	579	734	7959	
12259.798747	528.378404	648.573087	8450.453377	114	7	97	222	248	152	65	108	91	136	270	115	102	409	11236	528	706	7681	
12206.715237	559.295849	708.041567	8196.330347	74	24	129	195	134	141	55	131	77	145	208	91	118	337	11243	457	731	7539	
11914.280418	388.025683	713.839004	7801.601102	79	27	56	104	184	174	45	115	100	102	228	78	127	296	11192	402	712	7305	
11801.086582	362.902073	667.295139	7500.523394	58	23	66	103	247	163	32	98	90	128	131	89	76	312	10971	384	636	7189	
11549.725149	316.523619	666.588532	7109.593869	94	8	76	55	336	128	33	105	66	85	268	81	74	328	10869	335	635	6811	
11411.086785	257.450588	631.527090	6902.402311	143	16	43	43	230	178	40	143	52	92	199	110	53	252	10803	278	587	6653	
11597.522662	183.725983	513.333924	6954.615752	87	0	37	58	242	214	32	85	51	151	235	91	37	291	10669	252	459	6507	
11289.898797	234.057187	368.416637	6853.604657	72	0	39	84	124	256	34	76	46	120	193	74	22	292	10554	216	354	6462	
11045.194550	240.726057	284.698549	6835.714015	100	0	35	90	201	328	18	45	42	79	250	99	35	242	10375	252	303	6378	
10973.447540	212.641803	224.796076	6774.555607	157	0	12	90	278	188	33	64	24	82	226	80	22	196	10292	235	231	6278	
10923.103136	201.692175	183.360149	6451.224816	200	0	13	91	336	221	28	75	25	66	232	102	34	251	10167	234	187	6112	
10874.187015	149.640613	143.164221	6431.520966	273	0	8	65	407	314	42	91	16	63	313	83	36	225	10032	184	152	5988	
10808.517092	175.370308	115.729502	6211.212273	204	0	6	59	402	317	33	67	11	55	180	96	28	210	9697	180	120	5972	
10371.796746	110.042216	114.974812	6302.936920	207	0	0	124	436	227	56	71	16	33	179	52	49	275	9420	105	120	5872	
10086.867837	44.580316	101.722352	6169.877678	196	0	0	175	485	195	46	46	30	42	277	45	31	255	9213	58	79	5722	
9899.236650	30.854996	83.069707	6082.843523	124	0	0	195	398	218	22	25	15	44	310	44	24	220	9031	55	44	5606	
9600.732603	52.423506	18.963058	5826.969195	115	0	0	120	349	259	17	19	9	45	297	67	51	286	8835	86	41	5348	
9435.744174	105.181707	17.418873	5654.766983	89	0	0	152	334	312	23	21	9	25	316	79	20	258	8594	121	27	5185	
9267.474127	116.041843	6.758173	5353.578411	85	0	0	108	346	300	20	44	10	13	387	119	18	289	8420	176	22	4837	
8903.104099	123.695946	10.626118	4876.479669	76	0	0	81	345	280	42	66	14	8	369	115	25	259	8240	183	25	4504	
8823.261219	151.501346	11.547239	4495.599360	158	0	0	109	350	225	50	91	14	11	344	138	33	213	8167	180	33	4212	
8565.015347	140.357712	14.302676	4196.644685	150	0	0	105	347	253	45	75	15	19	241	118	39	283	7958	178	38	3983	
8144.819902	140.313765	16.521776	4069.708885	142	0	0	115	388	366	62	41	23	11	238	120	39	299	7584	195	43	3820	
7938.563498	168.388085	25.511079	3866.082860	83	0	0	215	309	305	53	40	32	16	260	119	47	339	7313	221	42	3631	
7668.921641	183.555265	17.061457	3632.472818	70	0	0	277	394	309	49	44	32	3	248	86	26	319	6928	214	33	3585	
7206.806747	166.030310	10.677039	3549.469125	81	0	0	212	364	276	60	28	23	8	243	77	22	351	6612	203	24	3416	
6812.121378	154.980147	8.100741	3242.400706	116	0	0	129	389	292	70	29	16	3	296	66	17	402	6343	170	22	3088	
6510.030040	144.054877	14.836861	2891.211085	100	0	0	131	428	349	86	17	23	7	290	80	45	340	5956	147	37	2837	
6034.085371	145.699056	21.222540	2707.613935	121	0	0	153	384	364	90	11	32	9	280	75	49	350	5609	121	45	2620	
5737.303924	88.894797	25.175786	2443.537480	135	0	0	214	351	387	84	9	36	3	242	75	43	385	5248	103	49	2488	
5202.177292	65.928399	24.291573	2367.480854	223	0	0	245	411	393	98	24	40	4	224	72	39	374	4891	53	44	2445	
4872.968667	34.545501	20.431812	2381.792950	265	0	0	252	430	328	83	15	41	8	192	85	34	347	4590	40	29	2390	
4489.922803	26.929057	15.130667	2224.745809	259	0	0	225	400	385	36	16	30	3	155	62	32	342	4219	50	28	2428	
4102.720913	28.837517	21.385601	2258.842142	260	0	0	198	400	399	49	10	31	3	211	70	51	367	3891	61	45	2339	
3864.271967	51.164697	25.935254	1974.519430	218	0	0	153	357	285	47	9	52	4	218	87	41	348	3685	92	30	2096	
3568.029578	53.310301	27.018168	1892.259165	119	0	0	144	388	324	49	20	38	1	213	36	50	275	3305	59	41	2011	
3159.362590	28.337271	37.097099	1903.381774	121	0	0	157	331	379	45	13	49	2	286	37	52	282	3002	38	42	1905	
2763.984193	11.625621	22.868817	1914.077014	133	0	0	155	345	382	11	23	49	1	190	25	45	291	2598	29	37	1915	
2326.596786	11.874618	19.571945	1762.353428	116	0	0	182	303	350	19	11	42	4	231	36	43	280	2292	35	34	1872	
1953.534356	21.354983	22.836487	1653.993588	86	0	0	162	289	284	28	14	41	2	157	38	55	311	1962	31	46	1773	
1778.849326	25.507544	32.137432	1549.123295	121	0	0	194	296	187	23	9	50	3	194	52	51	242	1794	51	44	1627	
1641.977631	16.123650	29.969296	1441.842610	119	0	0	166	283	115	26	22	50	3	96	23	55	257	1611	26	46	1502	
1505.779843	12.020570	24.501797	1316.754905	122	0	0	167	263	98	22	15	52	5	111	32	51	289	1483	21	40	1304	
1236.672013	9.557520	24.262872	1321.154901	117	0	0	108	336	145	15	13	28	9	71	21	56	192	1190	14	59	1239	
1068.759971	6.233422	23.982960	1174.981888	100	0	0	129	280	102	17	5	48	12	110	16	31	196	1018	8	30	1134	
892.147522	6.099868	11.538128	1052.384419	121	0	0	117	265	112	10	3	34	2	101	21	25	171	863	16	19	1050	
760.514230	9.227695	6.994223	1007.750628	98	0	0	127	184	94	27	4	15	1	89	27	8	127	772	12	11	1025	
712.605397	9.632328	6.095605	899.904957	111	0	0	112	141	99	22	6	11	1	75	39	17	162	718	23	16	950	
642.667651	20.372526	6.509618	889.808851	63	0	0	136	135	70	38	3	15	3	48	48	11	135	624	30	9	920	
538.749903	21.057974	8.028754	874.550650	71	0	0	101	129	66	32	12	7	0	58	41	8	144	558	27	10	848	
470.527176	16.078797	6.485528	739.617289	44	0	0	30	93	65	34	8	8	0	41	40	23	108	485	25	25	739	
472.365757	14.012571	10.176909	599.397102	61	0	0	57	84	52	34	10	14	6	66	29	12	98	476	10	17	659	
461.064722	9.872766	6.743479	586.598372	76	0	0	71	46	42	20	2	5	9	47	33	15	112	511	21	18	576	
450.357723	10.680136	8.057479	560.982427	59	0	0	77	71	46	29	7	7	6	45	30	9	98	498	15	14	530	
445.710872	6.438192	5.316275	487.080422	62	0	0	70	77	56	15	6	11	1	47	26	8	90	474	20	10	492	
480.519756	13.210559	5.065317	462.922824	39	0	0	66	69	42	16	10	6	4	39	19	14	111	441	13	14	431	
411.568190	6.005452	4.915092	367.905994	46	0	0	53	54	48	16	6	11	1	31	16	6	103	416	7	8	383	
367.769219	14.184192	1.660432	303.284427	40	0	0	61	31	52	21	1	10	0	32	17	4	93	405	2	2	351	
370.601777	2.484124	3.251216	308.385999	41	0	0	54	43	36	10	0	2	0	17	8	11	89	384	0	11	316	
362.203614	4.269249	4.396603	299.062536	42	0	0	60	51	42	12	0	12	2	12	15	9	84	345	3	6	300	
294.586904	4.598687	2.426990	279.659179	59	0	0	52	45	38	14	1	6	1	8	13	4	80	329	1	3	287	
268.054601	5.171183	1.847370	248.805718	35	0	0	41	31	39	12	0	3	0	8	13	6	57	302	2	6	283	
257.021754	3.507376	1.657053	225.106103	50	0	0	51	11	39	11	0	5	1	4	12	3	59	306	3	3	296	
289.323156	2.586866	1.845089	252.190165	35	0	0	51	8	33	10	0	2	0	7	7	5	52	307	0	6	309	
271.503429	7.021246	4.215209	217.115745	53	0	0	42	13	39	6	0	8	1	2	19	11	72	310	13	8	287	
271.683042	3.481637	4.299061	215.748719	62	0	0	59	16	33	18	0	8	0	8	10	8	63	331	5	8	290	
317.059981	2.813722	3.671811	205.039659	71	0	0	44	19	47	7	1	9	1	8	8	5	73	344	5	3	289	
314.569791	2.540766	1.579237	216.677290	15	0	0	21	13	44	7	0	4	0	6	9	5	73	308	7	4	261	
303.431282	1.586380	2.511027	158.429324	14	0	0	0	25	44	7	0	4	0	11	6	6	72	264	6	6	210	
233.097760	3.872813	2.952526	164.418187	16	0	0	0	13	37	6	0	6	1	6	11	8	50	236	11	7	173	
140.335399	2.379019	1.840691	111.371993	10	0	0	0	14	42	12	0	6	1	5	8	3	68	195	7	3	132	
130.725802	1.663231	1.979947	66.941775	8	0	0	0	15	39	7	0	3	0	7	6	8	69	156	6	8	81	
116.460545	13.937728	2.541493	38.071000	10	0	0	0	12	35	6	0	9	0	4	20	2	41	123	20	1	49	
83.617582	4.538227	1.210509	29.650842	20	0	0	0	9	22	20	0	4	0	4	8	8	19	116	8	5	32	
101.268119	0.650917	1.838452	30.595491	4	0	0	0	5	15	8	0	5	0	2	0	1	14	102	0	1	30	
99.387511	0.282091	0.954196	20.325132	21	0	0	0	7	14	1	0	1	0	9	1	5	14	111	0	5	15	
102.980773	0.110289	2.378222	13.833861	5	0	0	0	6	18	0	0	6	0	3	1	4	16	95	1	3	9	
99.489169	0.000000	0.890902	14.416041	14	0	0	0	6	4	1	0	1	0	1	0	0	8	100	0	2	4	
105.449062	0.000000	0.618243	5.542387	24	0	0	0	3	6	0	0	2	0	0	0	0	4	115	0	0	6	
102.614569	0.000000	0.000000	5.213634	21	0	0	0	5	18	0	0	0	0	0	0	0	9	113	0	0	15	
97.457535	0.000000	0.000000	6.709234	10	0	0	0	7	14	0	0	0	0	1	0	0	11	103	0	0	17	
95.189947	0.266324	0.083503	3.169076	16	0	0	0	7	12	0	0	0	0	4	1	1	18	104	1	1	5	
103.583385	0.317689	0.201596	8.503716	6	0	0	0	3	16	0	1	0	1	5	0	0	13	96	0	0	5	
99.674963	0.000000	0.000000	8.324246	17	0	0	0	3	15	0	0	0	0	0	0	0	12	95	0	0	8	
100.616533	0.000000	0.000000	5.270212	25	0	0	0	4	12	0	0	0	0	0	0	0	12	104	0	0	8	
121.118489	0.000000	0.000000	6.802911	27	0	0	0	5	4	0	0	0	0	0	0	0	8	122	0	0	4	
110.208106	0.000000	0.000000	2.999021	24	0	0	0	7	13	0	0	0	0	1	0	0	9	127	0	0	7	
108.866900	0.000000	0.000000	8.695365	15	0	0	0	4	21	0	0	0	0	5	0	0	13	122	0	0	10	
106.933322	0.000000	0.000000	11.532794	18	0	0	0	9	20	0	0	0	0	4	0	0	13	115	0	0	13	
102.284084	0.000000	0.000000	5.676426	15	0	0	0	3	10	0	0	0	0	0	0	0	15	117	0	0	8	
99.855134	0.000000	0.000000	2.287996	18	0	0	0	11	13	0	0	0	0	1	0	0	11	112	0	0	9	
99.586597	0.000000	0.000000	14.509547	16	0	0	0	6	17	0	0	0	0	0	0	0	15	105	0	0	11	
97.857661	0.000000	0.000000	16.044817	6	0	0	0	4	18	0	0	0	0	0	0	0	15	89	0	0	14	
82.646665	0.000000	0.000000	20.265119	2	0	0	0	5	7	0	0	0	0	1	0	0	4	80	0	0	16	
68.907981	0.000000	0.000000	16.010583	1	0	0	0	5	9	0	0	0	0	0	0	0	16	67	0	0	9	
63.733009	0.000000	0.000000	5.429868	5	0	0	0	5	8	0	0	0	0	1	0	0	14	60	0	0	2	
58.724652	0.000000	0.000000	3.728481	5	0	0	0	6	15	0	0	0	0	2	0	0	9	46	0	0	6	
25.577280	0.000000	0.000000	5.730262	0	0	0	0	6	10	0	0	0	0	0	0	0	12	30	0	0	4	
19.196188	0.000000	0.000000	3.538358	3	0	0	0	6	13	0	0	0	0	2	0	0	14	16	0	0	1	
14.650766	0.000000	0.000000	0.694286	0	0	0	0	3	2	0	0	0	0	0	0	0	2	11	0	0	1	
10.460533	0.000000	0.000000	0.874513	0	0	0	0	2	2	0	0	0	0	0	0	0	2	7	0	0	1	
4.167636	0.000000	0.000000	0.897644	0	0	0	0	2	1	0	0	0	0	1	0	0	1	5	0	0	0	
3.903130	0.000000	0.000000	0.000000	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	
1.604569	0.000000	0.000000	0.000000	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	
0.237671	0.000000	0.000000	0.000000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
